,Unnamed: 0,unix_s,low,high,open,close,volume,UTC_datetime,Beijing_datetime
81,81,1665446400,18861.61,19266.56,19123.0,19060.65,2468.30574559,2022-10-11,2022-10-11 08:00:00
80,80,1665532800,18966.91,19236.25,19057.33,19149.99,1378.81663668,2022-10-12,2022-10-12 08:00:00
79,79,1665619200,18150.0,19514.8,19152.71,19372.76,3933.72912217,2022-10-13,2022-10-13 08:00:00
78,78,1665705600,19072.2,19951.95,19372.89,19177.53,2734.51390516,2022-10-14,2022-10-14 08:00:00
77,77,1665792000,18979.85,19222.3,19179.98,19068.22,498.14500009,2022-10-15,2022-10-15 08:00:00
76,76,1665878400,19070.24,19417.83,19071.38,19258.18,662.7898339,2022-10-16,2022-10-16 08:00:00
75,75,1665964800,19157.6,19675.15,19272.7,19543.51,1815.51978936,2022-10-17,2022-10-17 08:00:00
74,74,1666051200,19093.99,19705.98,19554.74,19319.73,1508.27797526,2022-10-18,2022-10-18 08:00:00
73,73,1666137600,19066.64,19357.49,19319.71,19124.91,896.4185958,2022-10-19,2022-10-19 08:00:00
72,72,1666224000,18904.36,19354.0,19124.07,19045.52,1520.838935,2022-10-20,2022-10-20 08:00:00
71,71,1666310400,18650.0,19250.0,19042.67,19165.63,1194.77117546,2022-10-21,2022-10-21 08:00:00
70,70,1666396800,19117.74,19258.31,19169.46,19207.62,251.28909093,2022-10-22,2022-10-22 08:00:00
69,69,1666483200,19075.5,19693.55,19207.62,19570.37,757.37499169,2022-10-23,2022-10-23 08:00:00
68,68,1666569600,19159.0,19600.4,19572.44,19328.92,1106.33826575,2022-10-24,2022-10-24 08:00:00
67,67,1666656000,19241.53,20413.97,19332.19,20088.28,1924.46007987,2022-10-25,2022-10-25 08:00:00
66,66,1666742400,20052.18,21016.28,20093.93,20766.56,2227.58276898,2022-10-26,2022-10-26 08:00:00
65,65,1666828800,20200.0,20869.8,20763.83,20295.22,1855.73606327,2022-10-27,2022-10-27 08:00:00
64,64,1666915200,19986.0,20749.0,20297.98,20590.04,1747.97986405,2022-10-28,2022-10-28 08:00:00
63,63,1667001600,20557.06,21084.51,20591.28,20805.55,800.84632416,2022-10-29,2022-10-29 08:00:00
62,62,1667088000,20516.31,20930.34,20808.95,20631.53,415.24648985,2022-10-30,2022-10-30 08:00:00
61,61,1667174400,20242.17,20834.43,20632.67,20474.17,712.27646558,2022-10-31,2022-10-31 08:00:00
60,60,1667260800,20320.44,20691.95,20469.1,20482.55,757.31195519,2022-11-01,2022-11-01 08:00:00
59,59,1667347200,20059.04,20802.4,20481.04,20148.38,1240.05685365,2022-11-02,2022-11-02 08:00:00
58,58,1667433600,20035.0,20398.21,20151.65,20210.17,837.15252622,2022-11-03,2022-11-03 08:00:00
57,57,1667520000,20183.37,21302.94,20208.32,21146.85,1584.26111431,2022-11-04,2022-11-04 08:00:00
56,56,1667606400,21089.57,21476.03,21153.25,21298.6,451.44386429,2022-11-05,2022-11-05 08:00:00
55,55,1667692800,20888.55,21361.94,21301.41,20908.07,333.27025343,2022-11-06,2022-11-06 08:00:00
54,54,1667779200,20387.65,21062.98,20906.94,20587.75,686.11278111,2022-11-07,2022-11-07 08:00:00
53,53,1667865600,17008.0,20681.33,20576.64,18540.46,2717.13298527,2022-11-08,2022-11-08 08:00:00
52,52,1667952000,15559.3,18586.4,18539.23,15905.51,2922.91277923,2022-11-09,2022-11-09 08:00:00
51,51,1668038400,15772.79,18198.23,15931.49,17598.05,3119.00554918,2022-11-10,2022-11-10 08:00:00
50,50,1668124800,16367.87,17692.84,17580.83,17067.7,1771.20599594,2022-11-11,2022-11-11 08:00:00
49,49,1668211200,16638.79,17106.37,17049.84,16809.48,863.51406971,2022-11-12,2022-11-12 08:00:00
48,48,1668297600,16239.31,16952.6,16803.48,16327.76,827.40036533,2022-11-13,2022-11-13 08:00:00
